X,Y,osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel
-71.0811122,42.3410979,8647659,5122,residential,Wellington Street,,B,0,0,F,F
-71.0760595,42.3442032,8647664,5141,service,,,B,0,0,F,F
-71.0746199,42.3445885,8647664,5141,service,,,B,0,0,F,F
-71.0379506,42.3475004,8647665,5141,service,Starboard Way,,F,0,0,F,F
-71.0379361,42.3474389,8647665,5141,service,Starboard Way,,F,0,0,F,F
-71.0379314,42.3473889,8647665,5141,service,Starboard Way,,F,0,0,F,F
-71.0379419,42.3473276,8647665,5141,service,Starboard Way,,F,0,0,F,F
-71.0379742,42.3472734,8647665,5141,service,Starboard Way,,F,0,0,F,F
-71.038018,42.3472334,8647665,5141,service,Starboard Way,,F,0,0,F,F
-71.0380728,42.3471982,8647665,5141,service,Starboard Way,,F,0,0,F,F
-71.0381307,42.3471747,8647665,5141,service,Starboard Way,,F,0,0,F,F
-71.0382062,42.3471545,8647665,5141,service,Starboard Way,,F,0,0,F,F
-71.032361,42.333158,8647666,5141,service,,,B,0,0,F,F
-71.032379,42.333989,8647666,5141,service,,,B,0,0,F,F
-71.0569249,42.361589,8647670,5122,residential,Creek Square,,B,0,0,F,F
-71.0566078,42.361402,8647670,5122,residential,Creek Square,,B,0,0,F,F
-71.0565186,42.3613148,8647670,5122,residential,Creek Square,,B,0,0,F,F
-71.056433,42.361136,8647670,5122,residential,Creek Square,,B,0,0,F,F
-71.056193,42.361179,8647670,5122,residential,Creek Square,,B,0,0,F,F
-71.0559726,42.3612208,8647670,5122,residential,Creek Square,,B,0,0,F,F
-71.0558746,42.3612514,8647670,5122,residential,Creek Square,,B,0,0,F,F
-71.0558241,42.3612783,8647670,5122,residential,Creek Square,,B,0,0,F,F
-71.0323579,42.330706,8647671,5122,residential,Hardy Street,,B,0,0,F,F
-71.03241,42.331508,8647671,5122,residential,Hardy Street,,B,0,0,F,F
-71.039969,42.335554,8647679,5122,residential,Emerson Street,,F,0,0,F,F
-71.040186,42.335642,8647679,5122,residential,Emerson Street,,F,0,0,F,F
-71.040255,42.335696,8647679,5122,residential,Emerson Street,,F,0,0,F,F
-71.040422,42.335758,8647679,5122,residential,Emerson Street,,F,0,0,F,F
-71.040596,42.335809,8647679,5122,residential,Emerson Street,,F,0,0,F,F
-71.041573,42.336101,8647679,5122,residential,Emerson Street,,F,0,0,F,F
-71.0810412,42.3526617,8647695,5141,service,Public Alley 418,,B,0,0,F,F
-71.0788875,42.3532505,8647695,5141,service,Public Alley 418,,B,0,0,F,F
-71.0541073,42.3541385,8647721,5131,motorway_link,,,F,0,0,F,F
-71.0542032,42.354044,8647721,5131,motorway_link,,,F,0,0,F,F
-71.0543257,42.3539545,8647721,5131,motorway_link,,,F,0,0,F,F
-71.054472,42.3538777,8647721,5131,motorway_link,,,F,0,0,F,F
-71.055624,42.3532558,8647721,5131,motorway_link,,,F,0,0,F,F
-71.07944,42.329674,8647723,5122,residential,Albany Street,,B,0,0,F,F
-71.079064,42.3299,8647723,5122,residential,Albany Street,,B,0,0,F,F
-71.078675,42.330135,8647723,5122,residential,Albany Street,,B,0,0,F,F
-71.0377544,42.3471492,8647725,5141,service,Starboard Way,,F,0,0,F,F
-71.0377471,42.3472129,8647725,5141,service,Starboard Way,,F,0,0,F,F
-71.0377521,42.347245,8647725,5141,service,Starboard Way,,F,0,0,F,F
-71.0377774,42.3472882,8647725,5141,service,Starboard Way,,F,0,0,F,F
-71.0378288,42.347366,8647725,5141,service,Starboard Way,,F,0,0,F,F
-71.03788,42.3474248,8647725,5141,service,Starboard Way,,F,0,0,F,F
-71.0379506,42.3475004,8647725,5141,service,Starboard Way,,F,0,0,F,F
-71.058415,42.363301,8647729,5141,service,,,B,0,0,F,F
-71.05836,42.363378,8647729,5141,service,,,B,0,0,F,F
-71.058342,42.3634145,8647729,5141,service,,,B,0,0,F,F
-71.058328,42.363443,8647729,5141,service,,,B,0,0,F,F
-71.0583108,42.3635205,8647729,5141,service,,,B,0,0,F,F
-71.100772,42.348337,8647745,5141,service,Cummington Mall,,F,0,0,F,F
-71.041567,42.335531,8647749,5122,residential,H Street,,F,0,0,F,F
-71.041536,42.334666,8647749,5122,residential,H Street,,F,0,0,F,F
-71.041511,42.333846,8647749,5122,residential,H Street,,F,0,0,F,F
-71.041511,42.333827,8647749,5122,residential,H Street,,F,0,0,F,F
-71.041495,42.333421,8647749,5122,residential,H Street,,F,0,0,F,F
-71.041479,42.333016,8647749,5122,residential,H Street,,F,0,0,F,F
-71.041462,42.332605,8647749,5122,residential,H Street,,F,0,0,F,F
-71.041446,42.332187,8647749,5122,residential,H Street,,F,0,0,F,F
-71.041432,42.331577,8647749,5122,residential,H Street,,F,0,0,F,F
-71.041428,42.331367,8647749,5122,residential,H Street,,F,0,0,F,F
-71.0413795,42.3305388,8647749,5122,residential,H Street,,F,0,0,F,F
-71.0696935,42.339326,8647762,5122,residential,East Dedham Street,,F,0,0,F,F
-71.069074,42.338797,8647762,5122,residential,East Dedham Street,,F,0,0,F,F
-71.068757,42.338544,8647762,5122,residential,East Dedham Street,,F,0,0,F,F
-71.0685026,42.33833,8647762,5122,residential,East Dedham Street,,F,0,0,F,F
-71.0684375,42.3382753,8647762,5122,residential,East Dedham Street,,F,0,0,F,F
-71.0680095,42.3379153,8647762,5122,residential,East Dedham Street,,F,0,0,F,F
-71.0676604,42.337655,8647762,5122,residential,East Dedham Street,,F,0,0,F,F
-71.100454,42.349896,8647763,5141,service,,,B,0,0,F,F
-71.038676,42.3471517,8647770,5141,service,Silver Line Way,,F,0,0,F,F
-71.0385582,42.3471224,8647770,5141,service,Silver Line Way,,F,0,0,F,F
-71.0384665,42.3470946,8647770,5141,service,Silver Line Way,,F,0,0,F,F
-71.0382751,42.347015,8647770,5141,service,Silver Line Way,,F,0,0,F,F
-71.0382203,42.3469929,8647770,5141,service,Silver Line Way,,F,0,0,F,F
-71.0381603,42.3469766,8647770,5141,service,Silver Line Way,,F,0,0,F,F
-71.0381028,42.3469691,8647770,5141,service,Silver Line Way,,F,0,0,F,F
-71.0380309,42.3469625,8647770,5141,service,Silver Line Way,,F,0,0,F,F
-71.037881,42.3469627,8647770,5141,service,Silver Line Way,,F,0,0,F,F
-71.0378438,42.3469667,8647770,5141,service,Silver Line Way,,F,0,0,F,F
-71.0378155,42.3469821,8647770,5141,service,Silver Line Way,,F,0,0,F,F
-71.0377833,42.3470127,8647770,5141,service,Silver Line Way,,F,0,0,F,F
-71.0377741,42.3470568,8647770,5141,service,Silver Line Way,,F,0,0,F,F
-71.0377544,42.3471492,8647770,5141,service,Silver Line Way,,F,0,0,F,F
-71.100954,42.316279,8647773,5122,residential,Mendell Way,,B,40,0,F,F
-71.0633021,42.3391754,8647775,5131,motorway_link,,,F,0,3,T,F
-71.0631999,42.3394673,8647775,5131,motorway_link,,,F,0,3,T,F
-71.0631244,42.3396735,8647775,5131,motorway_link,,,F,0,3,T,F
-71.0627096,42.3406763,8647775,5131,motorway_link,,,F,0,3,T,F
-71.0626494,42.34082,8647775,5131,motorway_link,,,F,0,3,T,F
-71.062593,42.3409456,8647775,5131,motorway_link,,,F,0,3,T,F
-71.0625327,42.3410829,8647775,5131,motorway_link,,,F,0,3,T,F
-71.061223,42.351992,8647783,5122,residential,Oxford Place,,B,0,0,F,F
-71.0608019,42.3520445,8647783,5122,residential,Oxford Place,,B,0,0,F,F
-71.0606898,42.3516625,8647783,5122,residential,Oxford Place,,B,0,0,F,F
-71.0743646,42.3328514,8647786,5115,tertiary,Northampton Street,,B,0,0,F,F
-71.0744072,42.3328771,8647786,5115,tertiary,Northampton Street,,B,0,0,F,F
-71.0745522,42.332965,8647786,5115,tertiary,Northampton Street,,B,0,0,F,F
-71.0746488,42.3330341,8647786,5115,tertiary,Northampton Street,,B,0,0,F,F
-71.074736,42.3331157,8647786,5115,tertiary,Northampton Street,,B,0,0,F,F
-71.0748119,42.3332024,8647786,5115,tertiary,Northampton Street,,B,0,0,F,F
-71.0750259,42.3334941,8647786,5115,tertiary,Northampton Street,,B,0,0,F,F
-71.0757481,42.3344434,8647786,5115,tertiary,Northampton Street,,B,0,0,F,F
-71.0540035,42.3677424,8647789,5122,residential,Foster Street,,F,0,0,F,F
-71.0545095,42.3671434,8647789,5122,residential,Foster Street,,F,0,0,F,F
-71.100615,42.332697,8647792,5115,tertiary,Tremont Street,,B,0,0,F,F
-71.100038,42.33248,8647792,5115,tertiary,Tremont Street,,B,0,0,F,F
-71.100015,42.332471,8647792,5115,tertiary,Tremont Street,,B,0,0,F,F
-71.09972,42.332387,8647792,5115,tertiary,Tremont Street,,B,0,0,F,F
-71.099589,42.332357,8647792,5115,tertiary,Tremont Street,,B,0,0,F,F
-71.099319,42.332276,8647792,5115,tertiary,Tremont Street,,B,0,0,F,F
-71.09902,42.332186,8647792,5115,tertiary,Tremont Street,,B,0,0,F,F
-71.097895,42.331906,8647792,5115,tertiary,Tremont Street,,B,0,0,F,F
-71.0977338,42.3318761,8647792,5115,tertiary,Tremont Street,,B,0,0,F,F
-71.0975635,42.3318453,8647792,5115,tertiary,Tremont Street,,B,0,0,F,F
-71.0974165,42.3318202,8647792,5115,tertiary,Tremont Street,,B,0,0,F,F
-71.0972668,42.3317975,8647792,5115,tertiary,Tremont Street,,B,0,0,F,F
-71.0971561,42.3317826,8647792,5115,tertiary,Tremont Street,,B,0,0,F,F
-71.0961378,42.331646,8647792,5115,tertiary,Tremont Street,,B,0,0,F,F
-71.0947193,42.3314557,8647792,5115,tertiary,Tremont Street,,B,0,0,F,F
-71.0945931,42.3314388,8647792,5115,tertiary,Tremont Street,,B,0,0,F,F
-71.098248,42.3181594,8647796,5122,residential,Bancroft Street,,F,40,0,F,F
-71.098369,42.318124,8647796,5122,residential,Bancroft Street,,F,40,0,F,F
-71.098939,42.317755,8647796,5122,residential,Bancroft Street,,F,40,0,F,F
-71.099256,42.317546,8647796,5122,residential,Bancroft Street,,F,40,0,F,F
-71.077786,42.315418,8647798,5122,residential,Dove Court,,B,0,0,F,F
-71.058429,42.3638789,8647803,5114,secondary,New Chardon Street,,F,0,0,F,F
-71.0584904,42.3638585,8647803,5114,secondary,New Chardon Street,,F,0,0,F,F
-71.0585485,42.3638262,8647803,5114,secondary,New Chardon Street,,F,0,0,F,F
-71.0589841,42.3635556,8647803,5114,secondary,New Chardon Street,,F,0,0,F,F
-71.0590707,42.3635018,8647803,5114,secondary,New Chardon Street,,F,0,0,F,F
-71.0595976,42.3631743,8647803,5114,secondary,New Chardon Street,,F,0,0,F,F
-71.0596554,42.3631207,8647803,5114,secondary,New Chardon Street,,F,0,0,F,F
-71.0597045,42.3630625,8647803,5114,secondary,New Chardon Street,,F,0,0,F,F
-71.0669032,42.3667926,8647804,5131,motorway_link,,,F,0,0,F,F
-71.067016,42.3668319,8647804,5131,motorway_link,,,F,0,0,F,F
-71.0670837,42.3668672,8647804,5131,motorway_link,,,F,0,0,F,F
-71.0671332,42.3669128,8647804,5131,motorway_link,,,F,0,0,F,F
-71.067168,42.3669586,8647804,5131,motorway_link,,,F,0,0,F,F
-71.0671879,42.3670146,8647804,5131,motorway_link,,,F,0,0,F,F
-71.0671937,42.3670681,8647804,5131,motorway_link,,,F,0,0,F,F
-71.0671815,42.3671277,8647804,5131,motorway_link,,,F,0,0,F,F
-71.067153,42.3671837,8647804,5131,motorway_link,,,F,0,0,F,F
-71.0670984,42.3672401,8647804,5131,motorway_link,,,F,0,0,F,F
-71.0630664,42.3401881,8647808,5113,primary,I-93 Frontage Road,,F,0,0,F,F
-71.0625531,42.3414428,8647808,5113,primary,I-93 Frontage Road,,F,0,0,F,F
-71.0624766,42.3416259,8647808,5113,primary,I-93 Frontage Road,,F,0,0,F,F
-71.0623889,42.3417891,8647808,5113,primary,I-93 Frontage Road,,F,0,0,F,F
-71.0619785,42.342513,8647808,5113,primary,I-93 Frontage Road,,F,0,0,F,F
-71.0618349,42.3427652,8647808,5113,primary,I-93 Frontage Road,,F,0,0,F,F
-71.0618055,42.3428168,8647808,5113,primary,I-93 Frontage Road,,F,0,0,F,F
-71.070218,42.345436,8647811,5122,residential,Warren Avenue,,B,0,0,F,F
-71.070918,42.345261,8647811,5122,residential,Warren Avenue,,B,0,0,F,F
-71.067873,42.343442,8647818,5122,residential,Briggs Place,,B,0,0,F,F
-71.0680614,42.3436191,8647818,5122,residential,Briggs Place,,B,0,0,F,F
-71.0514037,42.3664035,8647833,5122,residential,Battery Street,,B,0,0,F,F
-71.0513378,42.3664078,8647833,5122,residential,Battery Street,,B,0,0,F,F
-71.0512658,42.3664125,8647833,5122,residential,Battery Street,,B,0,0,F,F
-71.050812,42.366442,8647833,5122,residential,Battery Street,,B,0,0,F,F
-71.0504811,42.3664702,8647833,5122,residential,Battery Street,,B,0,0,F,F
-71.050389,42.366478,8647833,5122,residential,Battery Street,,B,0,0,F,F
-71.050102,42.366436,8647833,5122,residential,Battery Street,,B,0,0,F,F
-71.042975,42.34321,8647835,5141,service,,,B,0,0,F,F
-71.043677,42.343667,8647835,5141,service,,,B,0,0,F,F
-71.043702,42.343708,8647835,5141,service,,,B,0,0,F,F
-71.043715,42.34376,8647835,5141,service,,,B,0,0,F,F
-71.043581,42.344125,8647835,5141,service,,,B,0,0,F,F
-71.043468,42.344329,8647835,5141,service,,,B,0,0,F,F
-71.0424192,42.3451884,8647835,5141,service,,,B,0,0,F,F
-71.091294,42.317605,8647842,5122,residential,Walnut Avenue,,B,0,0,F,F
-71.091133,42.317954,8647842,5122,residential,Walnut Avenue,,B,0,0,F,F
-71.091004,42.318268,8647842,5122,residential,Walnut Avenue,,B,0,0,F,F
-71.090905,42.318506,8647842,5122,residential,Walnut Avenue,,B,0,0,F,F
-71.090843,42.318673,8647842,5122,residential,Walnut Avenue,,B,0,0,F,F
-71.090802,42.318749,8647842,5122,residential,Walnut Avenue,,B,0,0,F,F
-71.090673,42.318874,8647842,5122,residential,Walnut Avenue,,B,0,0,F,F
-71.090407,42.319079,8647842,5122,residential,Walnut Avenue,,B,0,0,F,F
-71.090238,42.319213,8647842,5122,residential,Walnut Avenue,,B,0,0,F,F
-71.089828,42.319488,8647842,5122,residential,Walnut Avenue,,B,0,0,F,F
-71.089551,42.319643,8647842,5122,residential,Walnut Avenue,,B,0,0,F,F
-71.089147,42.319793,8647842,5122,residential,Walnut Avenue,,B,0,0,F,F
-71.088605,42.319974,8647842,5122,residential,Walnut Avenue,,B,0,0,F,F
-71.088396,42.320034,8647842,5122,residential,Walnut Avenue,,B,0,0,F,F
-71.0555669,42.3582478,8647849,5122,residential,Exchange Place,,F,0,0,F,F
-71.0565444,42.3580435,8647849,5122,residential,Exchange Place,,F,0,0,F,F
-71.035186,42.329356,8647856,5114,secondary,L Street,,B,0,0,F,F
-71.0351957,42.3295316,8647856,5114,secondary,L Street,,B,0,0,F,F
-71.0352191,42.3306542,8647856,5114,secondary,L Street,,B,0,0,F,F
-71.0352447,42.3314755,8647856,5114,secondary,L Street,,B,0,0,F,F
-71.0352702,42.3322934,8647856,5114,secondary,L Street,,B,0,0,F,F
-71.0352956,42.3331114,8647856,5114,secondary,L Street,,B,0,0,F,F
-71.0353216,42.3339454,8647856,5114,secondary,L Street,,B,0,0,F,F
-71.0353353,42.3343857,8647856,5114,secondary,L Street,,B,0,0,F,F
-71.0536873,42.3587291,8647863,5122,residential,Central Street,,F,0,0,F,F
-71.0536194,42.358766,8647863,5122,residential,Central Street,,F,0,0,F,F
-71.0535749,42.3587867,8647863,5122,residential,Central Street,,F,0,0,F,F
-71.053523,42.3588,8647863,5122,residential,Central Street,,F,0,0,F,F
-71.0531948,42.3588562,8647863,5122,residential,Central Street,,F,0,0,F,F
-71.0531408,42.3588612,8647863,5122,residential,Central Street,,F,0,0,F,F
-71.0530938,42.3588558,8647863,5122,residential,Central Street,,F,0,0,F,F
-71.0530385,42.3588415,8647863,5122,residential,Central Street,,F,0,0,F,F
-71.0529906,42.3588379,8647863,5122,residential,Central Street,,F,0,0,F,F
-71.0529207,42.3588428,8647863,5122,residential,Central Street,,F,0,0,F,F
-71.0522628,42.3589471,8647863,5122,residential,Central Street,,F,0,0,F,F
-71.075349,42.341991,8647865,5122,residential,West Brookline Street,,F,0,0,F,F
-71.074713,42.341473,8647865,5122,residential,West Brookline Street,,F,0,0,F,F
-71.0669206,42.3525428,8647872,5114,secondary,Boylston Street,,B,0,0,F,F
-71.0667764,42.352543,8647872,5114,secondary,Boylston Street,,B,0,0,F,F
-71.0663136,42.3525229,8647872,5114,secondary,Boylston Street,,B,0,0,F,F
-71.0659068,42.3524961,8647872,5114,secondary,Boylston Street,,B,0,0,F,F
-71.0655455,42.3524711,8647872,5114,secondary,Boylston Street,,B,0,0,F,F
-71.0652309,42.3524494,8647872,5114,secondary,Boylston Street,,B,0,0,F,F
-71.0646618,42.3524004,8647872,5114,secondary,Boylston Street,,B,0,0,F,F
-71.0645538,42.3523804,8647872,5114,secondary,Boylston Street,,B,0,0,F,F
-71.0537998,42.3588047,8647875,5122,residential,Central Street,,F,0,0,F,F
-71.0543732,42.3586486,8647875,5122,residential,Central Street,,F,0,0,F,F
-71.0498182,42.3162892,8647876,5141,service,,,B,0,0,F,F
-71.0500322,42.3166445,8647876,5141,service,,,B,0,0,F,F
-71.0490005,42.316963,8647876,5141,service,,,B,0,0,F,F
-71.08179,42.320729,8647878,5114,secondary,Warren Street,,F,0,0,F,F
-71.081681,42.320332,8647878,5114,secondary,Warren Street,,F,0,0,F,F
-71.081592,42.320018,8647878,5114,secondary,Warren Street,,F,0,0,F,F
-71.081562,42.319882,8647878,5114,secondary,Warren Street,,F,0,0,F,F
-71.081552,42.319838,8647878,5114,secondary,Warren Street,,F,0,0,F,F
-71.081538,42.319776,8647878,5114,secondary,Warren Street,,F,0,0,F,F
-71.081533,42.319666,8647878,5114,secondary,Warren Street,,F,0,0,F,F
-71.081545,42.319456,8647878,5114,secondary,Warren Street,,F,0,0,F,F
-71.081587,42.319222,8647878,5114,secondary,Warren Street,,F,0,0,F,F
-71.081613,42.319118,8647878,5114,secondary,Warren Street,,F,0,0,F,F
-71.081629,42.319055,8647878,5114,secondary,Warren Street,,F,0,0,F,F
-71.081696,42.31887,8647878,5114,secondary,Warren Street,,F,0,0,F,F
-71.081942,42.318342,8647878,5114,secondary,Warren Street,,F,0,0,F,F
-71.081944,42.318338,8647878,5114,secondary,Warren Street,,F,0,0,F,F
-71.0670926,42.3380626,8647879,5122,residential,Plympton Street,,F,0,0,F,F
-71.068018,42.338825,8647879,5122,residential,Plympton Street,,F,0,0,F,F
-71.068781,42.339464,8647879,5122,residential,Plympton Street,,F,0,0,F,F
-71.0691347,42.339774,8647879,5122,residential,Plympton Street,,F,0,0,F,F
-71.058094,42.357663,8647891,5114,secondary,Water Street,,F,0,0,F,F
-71.057887,42.357614,8647891,5114,secondary,Water Street,,F,0,0,F,F
-71.057531,42.357579,8647891,5114,secondary,Water Street,,F,0,0,F,F
-71.057332,42.35758,8647891,5114,secondary,Water Street,,F,0,0,F,F
-71.0567952,42.3575824,8647891,5114,secondary,Water Street,,F,0,0,F,F
-71.0506407,42.3475744,8647898,5122,residential,Wormwood Street,,B,0,0,F,F
-71.0501844,42.347379,8647898,5122,residential,Wormwood Street,,B,0,0,F,F
-71.049119,42.346928,8647898,5122,residential,Wormwood Street,,B,0,0,F,F
-71.0555577,42.3189127,8647899,5122,residential,Moseley Street,,F,0,0,F,F
-71.055487,42.3192886,8647899,5122,residential,Moseley Street,,F,0,0,F,F
-71.0554661,42.3193726,8647899,5122,residential,Moseley Street,,F,0,0,F,F
-71.0554386,42.3194448,8647899,5122,residential,Moseley Street,,F,0,0,F,F
-71.0554021,42.3195192,8647899,5122,residential,Moseley Street,,F,0,0,F,F
-71.0553512,42.3195888,8647899,5122,residential,Moseley Street,,F,0,0,F,F
-71.0546298,42.320526,8647899,5122,residential,Moseley Street,,F,0,0,F,F
-71.054583,42.3205739,8647899,5122,residential,Moseley Street,,F,0,0,F,F
-71.0545233,42.3206178,8647899,5122,residential,Moseley Street,,F,0,0,F,F
-71.0541167,42.3208813,8647899,5122,residential,Moseley Street,,F,0,0,F,F
-71.090431,42.31595,8647900,5122,residential,Harold Street,,B,0,0,F,F
-71.090156,42.316574,8647900,5122,residential,Harold Street,,B,0,0,F,F
-71.053465,42.377042,8647901,5122,residential,Ninth Street,,B,0,0,F,F
-71.053135,42.376721,8647901,5122,residential,Ninth Street,,B,0,0,F,F
-71.089725,42.344641,8647905,5141,service,Public Alley 901,,F,0,0,F,F
-71.089815,42.344683,8647905,5141,service,Public Alley 901,,F,0,0,F,F
-71.090131,42.344735,8647905,5141,service,Public Alley 901,,F,0,0,F,F
-71.089779,42.345971,8647905,5141,service,Public Alley 901,,F,0,0,F,F
-71.089373,42.345919,8647905,5141,service,Public Alley 901,,F,0,0,F,F
-71.0852512,42.3479506,8647909,5114,secondary,Hereford Street,,F,40,0,F,F
-71.0854544,42.348366,8647909,5114,secondary,Hereford Street,,F,40,0,F,F
-71.0856137,42.3486866,8647909,5114,secondary,Hereford Street,,F,40,0,F,F
-71.0856438,42.3487528,8647909,5114,secondary,Hereford Street,,F,40,0,F,F
-71.0856762,42.3488227,8647909,5114,secondary,Hereford Street,,F,40,0,F,F
-71.0858381,42.34915,8647909,5114,secondary,Hereford Street,,F,40,0,F,F
-71.0860151,42.3495096,8647909,5114,secondary,Hereford Street,,F,40,0,F,F
-71.0860442,42.349571,8647909,5114,secondary,Hereford Street,,F,40,0,F,F
-71.0860779,42.3496391,8647909,5114,secondary,Hereford Street,,F,40,0,F,F
-71.0861304,42.3497471,8647909,5114,secondary,Hereford Street,,F,40,0,F,F
-71.0861887,42.3498658,8647909,5114,secondary,Hereford Street,,F,40,0,F,F
-71.0862163,42.3499227,8647909,5114,secondary,Hereford Street,,F,40,0,F,F
-71.086258,42.3500079,8647909,5114,secondary,Hereford Street,,F,40,0,F,F
-71.086427,42.3503532,8647909,5114,secondary,Hereford Street,,F,40,0,F,F
-71.0866108,42.3507287,8647909,5114,secondary,Hereford Street,,F,40,0,F,F
-71.0441006,42.3304924,8647911,5115,tertiary,G Street,,F,0,0,F,F
-71.0441056,42.3304545,8647911,5115,tertiary,G Street,,F,0,0,F,F
-71.044117,42.3302457,8647911,5115,tertiary,G Street,,F,0,0,F,F
-71.0441182,42.3301841,8647911,5115,tertiary,G Street,,F,0,0,F,F
-71.100994,42.3449057,8647919,5122,residential,Fullerton Street,,B,0,0,F,F
-71.075808,42.322023,8647923,5122,residential,Woodville Park,,B,0,0,F,F
-71.075686,42.32196,8647923,5122,residential,Woodville Park,,B,0,0,F,F
-71.075514,42.321884,8647923,5122,residential,Woodville Park,,B,0,0,F,F
-71.074881,42.321662,8647923,5122,residential,Woodville Park,,B,0,0,F,F
-71.061565,42.337937,8647928,5141,service,,,B,0,0,F,F
-71.061542,42.338199,8647928,5141,service,,,B,0,0,F,F
-71.061587,42.338469,8647928,5141,service,,,B,0,0,F,F
-71.061586,42.338576,8647928,5141,service,,,B,0,0,F,F
-71.061544,42.338679,8647928,5141,service,,,B,0,0,F,F
-71.061261,42.3391,8647928,5141,service,,,B,0,0,F,F
-71.060923,42.339606,8647928,5141,service,,,B,0,0,F,F
-71.060743,42.339968,8647928,5141,service,,,B,0,0,F,F
-71.0606226,42.3401874,8647928,5141,service,,,B,0,0,F,F
-71.0605619,42.3402273,8647928,5141,service,,,B,0,0,F,F
-71.060527,42.3402403,8647928,5141,service,,,B,0,0,F,F
-71.0604774,42.3402496,8647928,5141,service,,,B,0,0,F,F
-71.060381,42.340254,8647928,5141,service,,,B,0,0,F,F
-71.060276,42.3402585,8647928,5141,service,,,B,0,0,F,F
-71.0602203,42.3402579,8647928,5141,service,,,B,0,0,F,F
-71.052425,42.373128,8647934,5122,residential,Flagship Way,,B,0,0,F,F
-71.052473,42.373117,8647934,5122,residential,Flagship Way,,B,0,0,F,F
-71.052541,42.373076,8647934,5122,residential,Flagship Way,,B,0,0,F,F
-71.052556,42.373027,8647934,5122,residential,Flagship Way,,B,0,0,F,F
-71.05253,42.37298,8647934,5122,residential,Flagship Way,,B,0,0,F,F
-71.052475,42.372938,8647934,5122,residential,Flagship Way,,B,0,0,F,F
-71.052408,42.372932,8647934,5122,residential,Flagship Way,,B,0,0,F,F
-71.052341,42.372982,8647934,5122,residential,Flagship Way,,B,0,0,F,F
-71.052326,42.373006,8647934,5122,residential,Flagship Way,,B,0,0,F,F
-71.052359,42.373059,8647934,5122,residential,Flagship Way,,B,0,0,F,F
-71.052425,42.373128,8647934,5122,residential,Flagship Way,,B,0,0,F,F
-71.052757,42.37343,8647934,5122,residential,Flagship Way,,B,0,0,F,F
-71.051866,42.374011,8647934,5122,residential,Flagship Way,,B,0,0,F,F
-71.0605594,42.3472456,8647935,5111,motorway,,I 93;US 1;MA 3,F,72,2,T,F
-71.0610701,42.3457232,8647935,5111,motorway,,I 93;US 1;MA 3,F,72,2,T,F
-71.0611428,42.3455114,8647935,5111,motorway,,I 93;US 1;MA 3,F,72,2,T,F
-71.0616515,42.3441847,8647935,5111,motorway,,I 93;US 1;MA 3,F,72,2,T,F
-71.0567087,42.3603868,8647941,5122,residential,Union Street,,F,0,0,F,F
-71.0567662,42.3604898,8647941,5122,residential,Union Street,,F,0,0,F,F
-71.0568443,42.3606294,8647941,5122,residential,Union Street,,F,0,0,F,F
-71.0568921,42.3607542,8647941,5122,residential,Union Street,,F,0,0,F,F
-71.0569294,42.360916,8647941,5122,residential,Union Street,,F,0,0,F,F
-71.0569595,42.3610219,8647941,5122,residential,Union Street,,F,0,0,F,F
-71.0570095,42.3611397,8647941,5122,residential,Union Street,,F,0,0,F,F
-71.05708,42.361284,8647941,5122,residential,Union Street,,F,0,0,F,F
-71.069534,42.342256,8647946,5122,residential,Bradford Street,,F,0,0,F,F
-71.0685974,42.3427732,8647946,5122,residential,Bradford Street,,F,0,0,F,F
-71.068551,42.342805,8647946,5122,residential,Bradford Street,,F,0,0,F,F
-71.06809,42.343076,8647946,5122,residential,Bradford Street,,F,0,0,F,F
-71.068213,42.34319,8647946,5122,residential,Bradford Street,,F,0,0,F,F
-71.068431,42.3434,8647946,5122,residential,Bradford Street,,F,0,0,F,F
-71.099162,42.321642,8647952,5122,residential,Old Amory Street,,B,40,0,F,F
-71.099144,42.321819,8647952,5122,residential,Old Amory Street,,B,40,0,F,F
-71.099122,42.3221155,8647952,5122,residential,Old Amory Street,,B,40,0,F,F
-71.09912,42.322143,8647952,5122,residential,Old Amory Street,,B,40,0,F,F
-71.099125,42.322226,8647952,5122,residential,Old Amory Street,,B,40,0,F,F
-71.099148,42.322328,8647952,5122,residential,Old Amory Street,,B,40,0,F,F
-71.099216,42.322467,8647952,5122,residential,Old Amory Street,,B,40,0,F,F
-71.0481692,42.3404095,8647964,5114,secondary,West First Street,,B,0,0,F,F
-71.047717,42.340117,8647964,5114,secondary,West First Street,,B,0,0,F,F
-71.047072,42.339701,8647964,5114,secondary,West First Street,,B,0,0,F,F
-71.046664,42.339434,8647964,5114,secondary,West First Street,,B,0,0,F,F
-71.046094,42.339051,8647964,5114,secondary,West First Street,,B,0,0,F,F
-71.045559,42.338718,8647964,5114,secondary,West First Street,,B,0,0,F,F
-71.0444391,42.3380231,8647964,5114,secondary,West First Street,,B,0,0,F,F
-71.067535,42.326134,8647965,5122,residential,Shirley Street,,F,0,0,F,F
-71.067649,42.326032,8647965,5122,residential,Shirley Street,,F,0,0,F,F
-71.067876,42.325882,8647965,5122,residential,Shirley Street,,F,0,0,F,F
-71.06819,42.325669,8647965,5122,residential,Shirley Street,,F,0,0,F,F
-71.068639,42.32536,8647965,5122,residential,Shirley Street,,F,0,0,F,F
